temperature,pressure,humidity,wind_direction,wind_speed,weather_condition
291.94,1019.0,98.0,132.0,1.0,rain
292.01,1020.0,98.0,141.0,3.0,rain
292.22,1009.0,88.0,138.0,3.0,rain
294.04,1019.0,97.0,132.0,2.0,rain
295.13,1019.0,97.0,125.0,3.0,rain
295.87,1019.0,97.0,155.0,1.0,rain
295.65,1019.0,93.0,150.0,0.0,rain
295.23,1019.0,95.0,166.0,5.0,rain
295.62,1019.0,95.0,128.0,1.0,rain
295.79,1018.0,97.0,126.0,0.0,rain
296.02,1018.0,97.0,111.0,0.0,rain
295.99,1018.0,97.0,106.0,0.0,rain
295.93,1017.0,87.0,125.0,1.0,rain
295.49,1017.0,87.0,126.0,1.0,rain
294.84,1017.0,94.0,117.0,0.0,rain
301.19,1016.0,74.0,200.0,2.0,rain
296.97,1013.0,93.0,191.0,4.0,rain
296.2885,1021.0,85.0,264.0,2.0,rain
297.31,1001.0,87.0,191.0,4.0,rain
297.94,1012.0,81.0,168.0,1.0,rain
298.99,1012.0,96.0,211.0,0.0,rain
300.2,1001.0,77.0,100.0,0.0,rain
301.15,1011.0,96.0,224.0,1.0,rain
301.5,1011.0,99.0,233.0,1.0,rain
301.16,1011.0,99.0,240.0,0.0,rain
300.18,1010.0,79.0,243.0,2.0,rain
299.97,1010.0,75.0,239.0,1.0,rain
298.88,1010.0,75.0,246.0,2.0,rain
298.07,1011.0,75.0,246.0,2.0,rain
297.43,1012.0,99.0,284.0,3.0,rain
296.62,1012.0,95.0,297.0,4.0,rain
296.11,1013.0,95.0,281.0,1.0,rain
297.82,1016.0,84.0,299.0,2.0,rain
294.03,1017.0,78.0,239.0,0.0,rain
297.94,1015.0,100.0,19.0,1.0,rain
298.93,1015.0,87.0,348.0,1.0,rain
300.0,1015.0,87.0,9.0,1.0,rain
300.8,1015.0,87.0,347.0,1.0,rain
297.0625,1016.0,79.0,304.0,2.0,rain
299.47,1006.0,100.0,296.0,1.0,rain
299.47,1006.0,100.0,321.0,1.0,rain
298.53,1006.0,100.0,179.0,4.0,rain
297.93,1007.0,100.0,248.0,2.0,rain
296.88,1007.0,73.0,248.0,2.0,rain
295.76,1007.0,100.0,239.0,1.0,rain
294.66,1008.0,97.0,280.0,2.0,rain
292.18,1009.0,97.0,283.0,2.0,rain
299.1,1024.0,58.0,128.0,2.0,rain
290.33,1024.0,87.0,41.0,2.0,rain
290.33,1023.0,81.0,28.0,2.0,rain
290.25,1023.0,81.0,66.0,1.0,rain
290.21,1013.0,88.0,32.0,3.0,rain
290.68,1024.0,75.0,32.0,3.0,rain
294.58,1021.0,66.0,15.0,1.0,rain
293.59,1010.0,77.0,61.0,1.0,rain
296.68,1018.0,72.0,229.0,1.0,rain
297.55,1013.0,86.0,249.0,1.0,rain
296.7,1013.0,86.0,249.0,1.0,rain
296.22,1013.0,88.0,249.0,1.0,rain
295.32,1013.0,87.0,225.0,0.0,rain
295.5315,1026.0,78.0,137.0,1.0,rain
295.178,1025.0,78.0,199.0,1.0,rain
294.41200000000003,1026.0,87.0,109.0,1.0,rain
297.698,1025.0,71.0,310.0,1.0,rain
295.581333333,1026.0,87.0,123.0,1.0,rain
297.516666667,1026.0,80.0,228.0,1.0,rain
297.5885,1025.0,80.0,183.0,1.0,rain
300.145,1025.0,70.0,337.0,1.0,rain
300.83799999999997,1025.0,67.0,342.0,1.0,rain
301.348,1011.0,57.0,299.0,1.0,rain
299.952,1019.0,63.0,229.0,1.0,rain
299.314,1022.0,66.0,233.0,1.0,rain
297.643,1014.0,70.0,225.0,2.0,rain
296.17,1014.0,62.0,221.0,0.0,rain
295.66,1014.0,65.0,227.0,1.0,rain
295.23,1013.0,65.0,233.0,1.0,rain
294.96,1011.0,87.0,229.0,4.0,rain
298.223,1018.0,65.0,280.0,2.0,rain
298.196666667,1020.0,70.0,244.0,2.0,rain
299.373333333,1016.0,60.0,282.0,3.0,rain
295.22,1010.0,83.0,126.0,3.0,rain
295.0,1011.0,100.0,39.0,2.0,rain
293.81,1011.0,99.0,106.0,1.0,rain
295.56,1015.0,94.0,5.0,1.0,rain
296.16,1016.0,94.0,48.0,0.0,rain
298.29,1015.0,90.0,53.0,1.0,rain
300.4415,1022.0,69.0,216.0,3.0,rain
299.914333333,1022.0,67.0,216.0,3.0,rain
298.988666667,1023.0,73.0,217.0,2.0,rain
298.538,1021.0,84.0,199.0,1.0,rain
298.129333333,1021.0,82.0,177.0,1.0,rain
296.782666667,1022.0,89.0,188.0,1.0,rain
299.59,1006.0,82.0,169.0,1.0,rain
297.32,1006.0,80.0,218.0,3.0,rain
296.51,1006.0,80.0,178.0,0.0,rain
298.14,1009.0,79.0,171.0,2.0,rain
295.87,1006.0,99.0,286.0,2.0,rain
293.71,1007.0,96.0,268.0,2.0,rain
294.04400000000004,1013.0,93.0,273.0,2.0,rain
293.7244,1012.0,95.0,275.0,2.0,rain
294.167333333,1020.0,92.0,281.0,2.0,rain
293.95666666700004,1021.0,93.0,284.0,2.0,rain
295.2825,1021.0,89.0,295.0,2.0,rain
294.559666667,1021.0,92.0,295.0,1.0,rain
295.373333333,1021.0,90.0,304.0,2.0,rain
295.316,1021.0,86.0,299.0,2.0,rain
296.42,1022.0,84.0,312.0,2.0,rain
296.653,1022.0,81.0,312.0,2.0,rain
297.14,1022.0,77.0,303.0,2.0,rain
297.28833333299997,1022.0,74.0,306.0,2.0,rain
297.690666667,1022.0,70.0,300.0,2.0,rain
295.934,1023.0,71.0,307.0,2.0,rain
297.056,1022.0,66.0,297.0,2.0,rain
296.019,1023.0,66.0,299.0,2.0,rain
295.2695,1024.0,65.0,306.0,2.0,rain
294.136666667,1024.0,64.0,307.0,2.0,rain
293.291333333,1025.0,64.0,312.0,2.0,rain
292.6435,1025.0,67.0,308.0,2.0,rain
296.11,1015.0,62.0,241.0,1.0,rain
294.11,1021.0,91.0,219.0,3.0,rain
295.32,1026.0,91.0,276.0,2.0,rain
296.836,1030.0,83.0,245.0,2.0,rain
297.673333333,1026.0,94.0,234.0,2.0,rain
298.85,1026.0,96.0,214.0,3.0,rain
295.61625,1008.0,86.0,262.0,3.0,rain
293.91,1005.0,93.0,277.0,4.0,rain
292.48,1004.0,96.0,340.0,3.0,rain
292.6245,1013.0,81.0,302.0,2.0,rain
288.71,1020.0,100.0,2.0,3.0,rain
294.13,1006.0,83.0,190.0,3.0,rain
290.24,1005.0,100.0,170.0,5.0,rain
281.44,1014.0,96.0,343.0,1.0,rain
281.23,1014.0,92.0,345.0,1.0,rain
293.34,1012.0,90.0,153.0,1.0,rain
293.53,1012.0,92.0,157.0,0.0,rain
293.86,1011.0,96.0,169.0,4.0,rain
293.9,1016.0,90.0,167.0,4.0,rain
295.145,1010.0,90.0,262.0,3.0,rain
295.92,1009.0,86.0,343.0,1.0,rain
289.06,1012.0,98.0,283.0,3.0,rain
288.24,1013.0,96.0,291.0,3.0,rain
287.99,1014.0,92.0,286.0,1.0,rain
286.73,1024.0,76.0,50.0,3.0,rain
286.11,1023.0,76.0,40.0,6.0,rain
285.51,1022.0,87.0,30.0,7.0,rain
285.14,1022.0,82.0,40.0,7.0,rain
284.84,1022.0,93.0,50.0,3.0,rain
285.72,1021.0,93.0,40.0,3.0,rain
288.62,1015.0,82.0,50.0,6.0,rain
288.13,1014.0,87.0,50.0,7.0,rain
289.16,1016.0,87.0,50.0,3.0,rain
288.72,1010.0,88.0,202.0,2.0,rain
289.746666667,1016.0,95.0,85.0,5.0,rain
289.7215,1022.0,93.0,104.0,2.0,rain
289.925,1016.0,92.0,102.0,4.0,rain
289.85,1016.0,92.0,49.0,6.0,rain
289.86,1015.0,89.0,163.0,1.0,rain
289.68,1015.0,87.0,97.0,0.0,rain
289.66,1016.0,85.0,74.0,3.0,rain
289.64,1017.0,84.0,51.0,6.0,rain
289.43,1023.0,98.0,65.0,3.0,rain
289.04,1020.0,86.0,51.0,2.0,rain
288.65,1018.0,75.0,37.0,1.0,rain
288.5,1024.0,98.0,63.0,3.0,rain
287.808333333,1033.0,77.0,54.0,3.0,rain
289.358666667,1033.0,73.0,55.0,3.0,rain
290.4412,1048.0,89.0,57.0,5.0,rain
292.0695,1046.0,81.0,58.0,5.0,rain
293.23,1059.0,94.0,59.0,7.0,rain
293.71,1025.0,94.0,82.0,4.0,rain
293.825,1025.0,96.0,72.0,4.0,rain
293.94,1025.0,98.0,63.0,5.0,rain
292.59,1021.0,69.0,84.0,1.0,rain
292.0305,1027.0,69.0,64.0,3.0,rain
291.29,1021.0,79.0,59.0,1.0,rain
290.83299999999997,1025.0,80.0,61.0,2.0,rain
289.247333333,1035.0,85.0,69.0,4.0,rain
289.354666667,1036.0,84.0,70.0,4.0,rain
289.01,1023.0,81.0,30.0,1.0,rain
290.16825,1054.0,90.0,60.0,6.0,rain
290.7,1059.0,96.0,60.0,7.0,rain
281.556666667,1024.0,88.0,29.0,1.0,rain
280.2285,1032.0,85.0,21.0,1.0,rain
283.0675,1026.0,83.0,119.0,0.0,rain
287.826666667,1020.0,79.0,70.0,3.0,rain
286.6985,1027.0,80.0,77.0,2.0,rain
285.26,1020.0,85.0,63.0,3.0,rain
284.9,1019.0,85.0,65.0,3.0,rain
293.19,1007.0,84.0,230.0,1.0,rain
292.14,1007.0,91.0,230.0,1.0,rain
291.71,1006.0,97.0,230.0,1.0,rain
291.6,1006.0,89.0,184.0,2.0,rain
291.95,1006.0,88.0,184.0,2.0,rain
291.96,1007.0,86.0,184.0,2.0,rain
290.9,1008.0,84.0,204.0,0.0,rain
289.85,1012.0,98.0,302.0,4.0,rain
285.16,1011.0,100.0,315.0,5.0,rain
284.99,1012.0,93.0,294.0,5.0,rain
285.68,1013.0,100.0,274.0,5.0,rain
278.86,1015.0,87.0,278.0,0.0,rain
278.77,1015.0,87.0,278.0,0.0,rain
282.0005,1038.0,87.0,197.0,1.0,rain
285.553,1038.0,87.0,205.0,1.0,rain
285.901,1037.0,87.0,202.0,1.0,rain
285.869,1037.0,87.0,204.0,1.0,rain
286.343666667,1037.0,87.0,200.0,1.0,rain
286.438333333,1036.0,87.0,200.0,1.0,rain
285.385,1037.0,91.0,184.0,1.0,rain
285.862333333,1036.0,89.0,189.0,1.0,rain
285.191666667,1036.0,92.0,178.0,1.0,rain
282.9165,1036.0,86.0,171.0,1.0,rain
282.780666667,1036.0,91.0,158.0,1.0,rain
281.040333333,1036.0,88.0,149.0,1.0,rain
282.5355,1036.0,91.0,139.0,1.0,rain
293.6375,1017.0,70.0,217.0,7.0,rain
294.153,1016.0,71.0,213.0,8.0,rain
294.01599999999996,1016.0,73.0,221.0,7.0,rain
294.2345,1016.0,70.0,222.0,6.0,rain
293.97900000000004,1016.0,73.0,233.0,6.0,rain
294.079,1016.0,72.0,237.0,5.0,rain
293.7145,1016.0,68.0,238.0,5.0,rain
293.969333333,1016.0,67.0,242.0,4.0,rain
293.75966666700003,1016.0,64.0,244.0,4.0,rain
292.212,1017.0,68.0,248.0,3.0,rain
292.448333333,1017.0,62.0,249.0,3.0,rain
291.346666667,1017.0,64.0,252.0,2.0,rain
288.683,1017.0,75.0,237.0,2.0,rain
288.10200000000003,1018.0,73.0,247.0,1.0,rain
285.959,1018.0,81.0,238.0,1.0,rain
286.1,1017.0,76.0,302.0,1.0,rain
283.5335,1017.0,87.0,204.0,1.0,rain
284.721333333,1018.0,82.0,244.0,1.0,rain
284.916666667,1018.0,84.0,152.0,1.0,rain
286.728,1018.0,80.0,143.0,1.0,rain
288.344,1018.0,74.0,226.0,0.0,rain
288.6585,1018.0,71.0,151.0,1.0,rain
288.8,1012.0,65.0,199.0,1.0,rain
288.13,1011.0,65.0,213.0,0.0,rain
288.29,999.0,87.0,244.0,3.0,rain
288.18,1010.0,65.0,281.0,2.0,rain
287.47,1010.0,65.0,280.0,4.0,rain
286.08,1010.0,65.0,301.0,1.0,rain
285.4,1010.0,65.0,280.0,3.0,rain
284.33,1011.0,65.0,296.0,3.0,rain
282.66,1012.0,65.0,294.0,1.0,rain
280.0,1015.0,65.0,344.0,3.0,rain
279.39,1025.0,75.0,230.0,1.0,rain
278.921,1032.0,90.0,265.0,1.0,rain
278.62,1026.0,65.0,244.0,3.0,rain
280.6605,1028.0,87.0,201.0,2.0,rain
283.12,1023.0,65.0,244.0,3.0,rain
290.15,1007.0,82.0,180.0,6.0,rain
290.39,1006.0,88.0,200.0,3.0,rain
289.42,1005.0,77.0,260.0,3.0,rain
283.82,1024.0,81.0,230.0,5.0,rain
285.15,1016.0,81.0,260.0,2.0,rain
275.37,1025.0,74.0,100.0,1.0,rain
274.89,1023.0,74.0,100.0,3.0,rain
280.26,997.0,87.0,0.0,2.0,rain
278.58,998.0,87.0,290.0,4.0,rain
278.96,998.0,87.0,290.0,3.0,rain
277.63,998.0,80.0,320.0,2.0,rain
277.53,997.0,80.0,330.0,2.0,rain
275.35,998.0,86.0,300.0,8.0,rain
275.6,1036.0,65.0,329.0,2.0,rain
276.02,1036.0,65.0,345.0,1.0,rain
276.79,1036.0,65.0,332.0,3.0,rain
276.89,1036.0,65.0,291.0,4.0,rain
276.67,1036.0,65.0,323.0,2.0,rain
270.96,1040.0,65.0,6.0,3.0,rain
274.92,1038.0,65.0,80.0,1.0,rain
275.65,1037.0,55.0,128.0,0.0,rain
276.4,1036.0,55.0,122.0,1.0,rain
277.0,1035.0,65.0,103.0,0.0,rain
276.25,1035.0,65.0,115.0,1.0,rain
275.07,1033.0,65.0,108.0,2.0,rain
275.13,1032.0,65.0,105.0,1.0,rain
273.9,1024.0,65.0,103.0,1.0,rain
276.68,1024.0,65.0,296.0,1.0,rain
278.69,1023.0,65.0,269.0,1.0,rain
280.06,1009.0,58.0,244.0,3.0,rain
281.12,1008.0,53.0,180.0,0.0,rain
281.56,1019.0,65.0,255.0,1.0,rain
281.12,1019.0,65.0,255.0,0.0,rain
280.42,1019.0,65.0,255.0,0.0,rain
281.24,1018.0,65.0,327.0,1.0,rain
281.05,1017.0,65.0,331.0,1.0,rain
280.05,1017.0,65.0,341.0,3.0,rain
275.11,1022.0,65.0,338.0,1.0,rain
274.85,1023.0,65.0,328.0,2.0,rain
274.94,1024.0,65.0,309.0,1.0,rain
274.37,1025.0,65.0,312.0,1.0,rain
274.04,1026.0,65.0,315.0,2.0,rain
274.8,1027.0,65.0,315.0,1.0,rain
275.39,1027.0,88.0,244.0,3.0,rain
276.49,1028.0,65.0,307.0,3.0,rain
276.44,1028.0,65.0,296.0,3.0,rain
276.03,1028.0,65.0,330.0,3.0,rain
276.2,1028.0,65.0,329.0,5.0,rain
276.34,1029.0,65.0,332.0,1.0,rain
275.78,1029.0,65.0,302.0,2.0,rain
274.66,1030.0,65.0,294.0,0.0,rain
273.15,1031.0,65.0,294.0,0.0,rain
272.595,1031.0,76.0,269.0,1.0,rain
272.04,1031.0,87.0,244.0,3.0,rain
272.0,1033.0,65.0,244.0,3.0,rain
271.71,1025.0,65.0,11.0,2.0,rain
274.44,1017.0,93.0,260.0,1.0,rain
274.47,1018.0,91.0,265.0,1.0,rain
274.5,1019.0,90.0,271.0,0.0,rain
273.13,1017.0,65.0,238.0,0.0,rain
273.32,1017.0,65.0,268.0,3.0,rain
272.76,1016.0,84.0,280.0,2.0,rain
271.8,1016.0,86.0,250.0,2.0,rain
270.05,1028.0,62.0,280.0,1.0,rain
271.34,1028.0,65.0,248.0,3.0,rain
271.85,1027.0,65.0,224.0,4.0,rain
272.62,1025.0,54.0,250.0,4.0,rain
273.19,1029.0,65.0,292.0,3.0,rain
273.37,1026.0,49.0,276.0,2.0,rain
272.74,1025.0,65.0,221.0,2.0,rain
271.31,1025.0,65.0,244.0,3.0,rain
271.17,1020.0,65.0,287.0,3.0,rain
271.48,1019.0,43.0,338.0,3.0,rain
271.535,1019.0,41.0,324.0,2.0,rain
271.59,1020.0,40.0,310.0,1.0,rain
273.96,1018.0,69.0,244.0,3.0,rain
274.93,1023.0,65.0,289.0,5.0,rain
275.6,1020.0,59.0,293.0,2.0,rain
275.61,1018.0,57.0,284.0,1.0,rain
275.43,1024.0,65.0,306.0,4.0,rain
275.22,1025.0,65.0,294.0,2.0,rain
274.31,1025.0,65.0,263.0,2.0,rain
276.62,1019.0,66.0,210.0,3.0,rain
278.68,1024.0,65.0,242.0,3.0,rain
281.23,1022.0,65.0,225.0,3.0,rain
280.45,1018.0,56.0,244.0,3.0,rain
279.3,1018.0,58.0,244.0,3.0,rain
278.83,1020.0,67.0,244.0,3.0,rain
278.46,1019.0,68.0,244.0,3.0,rain
278.09,1019.0,69.0,244.0,3.0,rain
277.79,1019.0,65.0,244.0,3.0,rain
277.71,1024.0,65.0,244.0,3.0,rain
277.87,1019.0,61.0,244.0,3.0,rain
277.74,1019.0,68.0,244.0,3.0,rain
276.79,1024.0,65.0,244.0,3.0,rain
275.47,1024.0,65.0,244.0,3.0,rain
275.33,1023.0,65.0,244.0,3.0,rain
279.58,1023.0,65.0,223.0,2.0,rain
280.755,1023.0,65.0,234.0,3.0,rain
281.93,1023.0,65.0,246.0,4.0,rain
283.21,1016.0,53.0,244.0,3.0,rain
284.38,1020.0,65.0,210.0,3.0,rain
284.24,1020.0,65.0,209.0,3.0,rain
283.28,1016.0,64.0,244.0,3.0,rain
281.34,1016.0,68.0,244.0,3.0,rain
281.29,1018.0,66.0,230.0,2.0,rain
281.24,1021.0,65.0,216.0,1.0,rain
281.44,1016.0,83.0,244.0,3.0,rain
282.25,1016.0,81.0,236.0,0.0,rain
282.79,1015.0,90.0,244.0,3.0,rain
282.32,1016.0,92.0,244.0,3.0,rain
281.66,1020.0,65.0,215.0,2.0,rain
280.91,1015.0,94.0,244.0,3.0,rain
282.43,1021.0,65.0,229.0,1.0,rain
286.33,1014.0,81.0,244.0,3.0,rain
287.92,1019.0,65.0,269.0,4.0,rain
290.67,1015.0,65.0,217.0,4.0,rain
291.56,1010.0,86.0,168.0,2.0,rain
291.66,1011.0,82.0,229.0,2.0,rain
290.8665,1017.0,85.0,221.0,4.0,rain
290.93,1015.0,93.0,224.0,1.0,rain
291.66,1015.0,71.0,186.0,2.0,rain
291.19,1017.0,65.0,203.0,3.0,rain
290.78,1016.0,65.0,202.0,4.0,rain
289.9,1013.0,83.0,219.0,1.0,rain
289.71,1012.0,84.0,163.0,4.0,rain
288.74,1013.0,87.0,206.0,1.0,rain
288.92,1019.0,65.0,242.0,1.0,rain
288.56,1014.0,92.0,244.0,3.0,rain
285.89,1019.0,65.0,328.0,2.0,rain
284.57,1022.0,65.0,300.0,2.0,rain
283.78,1018.0,93.0,244.0,3.0,rain
282.33,1017.0,87.0,244.0,3.0,rain
281.78,1020.0,76.0,284.0,4.0,rain
281.23,1024.0,65.0,325.0,5.0,rain
280.16,1025.0,65.0,340.0,3.0,rain
279.69,1025.0,65.0,337.0,4.0,rain
278.85,1021.0,78.0,306.0,0.0,rain
278.22,1026.0,65.0,355.0,3.0,rain
273.61,1026.0,65.0,20.0,2.0,rain
273.44,1023.0,65.0,276.0,1.0,rain
277.0,1028.0,65.0,281.0,5.0,rain
273.06,1033.0,65.0,286.0,2.0,rain
274.79,1025.0,78.0,244.0,3.0,rain
286.14,1020.0,41.0,172.0,0.0,rain
286.12,1019.0,37.0,261.0,1.0,rain
279.32,1021.0,65.0,206.0,2.0,rain
279.005,1001.0,91.0,295.0,1.0,rain
278.65,1003.0,90.0,312.0,2.0,rain
277.05,1009.0,65.0,252.0,1.0,rain
276.39,1010.0,65.0,252.0,0.0,rain
275.87,1010.0,65.0,252.0,0.0,rain
276.01,1011.0,65.0,252.0,0.0,rain
276.77,1011.0,65.0,252.0,0.0,rain
277.12,1012.0,65.0,221.0,1.0,rain
277.69,1014.0,65.0,226.0,0.0,rain
278.34,1013.0,87.0,333.0,0.0,rain
278.98,1016.0,65.0,282.0,3.0,rain
279.06,1016.0,65.0,276.0,3.0,rain
279.02,1016.0,57.0,308.0,3.0,rain
277.91,1021.0,65.0,292.0,5.0,rain
276.15,1023.0,65.0,329.0,4.0,rain
274.68,1019.0,67.0,244.0,3.0,rain
265.115,1002.0,91.0,174.0,1.0,rain
264.32,1003.0,92.0,15.0,0.0,rain
264.32,1010.0,65.0,348.0,4.0,rain
264.9,1028.0,65.0,329.0,6.0,rain
264.93,1029.0,65.0,332.0,6.0,rain
264.77,1025.0,52.0,11.0,2.0,rain
263.77,1039.0,65.0,182.0,2.0,rain
266.58,1032.0,45.0,277.0,1.0,rain
268.13,1031.0,55.0,244.0,3.0,rain
269.61,1030.0,51.0,198.0,0.0,rain
270.76,1034.0,65.0,196.0,3.0,rain
271.12,1033.0,65.0,239.0,1.0,rain
271.18,1028.0,50.0,244.0,3.0,rain
270.1,1032.0,65.0,232.0,1.0,rain
267.8,1027.0,73.0,244.0,3.0,rain
279.84,1001.0,70.0,280.0,8.0,rain
276.97,1005.0,65.0,325.0,4.0,rain
275.87,1002.0,74.0,290.0,6.0,rain
276.13,1006.0,65.0,306.0,6.0,rain
276.34,1001.0,61.0,349.0,1.0,rain
275.45,1007.0,65.0,298.0,6.0,rain
271.53,1011.0,65.0,311.0,4.0,rain
272.52,1035.0,65.0,353.0,0.0,rain
274.6,1026.0,97.0,244.0,3.0,rain
275.005,1026.0,89.0,152.0,2.0,rain
274.86,1026.0,85.0,244.0,3.0,rain
276.11,1022.0,65.0,40.0,0.0,rain
284.94,997.0,79.0,166.0,1.0,rain
284.58,997.0,99.0,187.0,1.0,rain
284.47,996.0,93.0,226.0,1.0,rain
284.26,1002.0,65.0,244.0,2.0,rain
282.92,999.0,84.0,298.0,2.0,rain
282.44,1004.0,65.0,316.0,5.0,rain
281.14,1006.0,65.0,314.0,5.0,rain
279.99,1006.0,65.0,315.0,4.0,rain
279.13,1007.0,65.0,296.0,6.0,rain
278.48,1003.0,70.0,252.0,1.0,rain
278.83,1010.0,69.0,299.0,1.0,rain
278.88,1016.0,65.0,289.0,6.0,rain
279.5,1010.0,68.0,300.0,1.0,rain
279.65,1013.0,60.0,250.0,1.0,rain
279.61,1019.0,65.0,307.0,4.0,rain
278.85,1015.0,63.0,231.0,1.0,rain
276.78,1022.0,65.0,289.0,1.0,rain
277.52,1019.0,81.0,244.0,3.0,rain
280.67,1018.0,72.0,29.0,0.0,rain
286.37,1015.0,65.0,217.0,1.0,rain
281.91,1008.0,87.0,190.0,1.0,rain
277.22,1012.0,79.0,264.0,2.0,rain
275.639927798,1014.0,92.0,190.0,1.0,rain
274.3,1014.0,65.0,258.0,1.0,rain
275.03,1015.0,65.0,244.0,3.0,rain
281.05,1012.0,65.0,241.0,1.0,rain
279.28,1017.0,65.0,0.0,1.0,rain
278.73,1011.0,90.0,342.0,0.0,rain
279.0945,1019.0,81.0,286.0,1.0,rain
278.3,1013.0,65.0,286.0,1.0,rain
277.52,1017.0,65.0,299.0,3.0,rain
277.15,1013.0,83.0,244.0,3.0,rain
276.65,1013.0,65.0,326.0,1.0,rain
276.12,1014.0,65.0,338.0,2.0,rain
275.63,1013.0,65.0,302.0,1.0,rain
274.33,1012.0,86.0,288.0,1.0,rain
274.44,1015.0,65.0,285.0,3.0,rain
274.97,1012.0,65.0,286.0,2.0,rain
275.94,1011.0,65.0,296.0,1.0,rain
276.48,1012.0,65.0,303.0,1.0,rain
276.41,1012.0,65.0,307.0,0.0,rain
274.23,1016.0,69.0,200.0,4.0,rain
274.97,1014.0,69.0,0.0,0.0,rain
276.6,1006.0,53.0,239.0,1.0,rain
267.04,1011.0,91.0,322.0,1.0,rain
263.925,1011.0,65.0,40.0,1.0,rain
261.12,1016.0,65.0,316.0,5.0,rain
263.1,1011.0,48.0,288.0,2.0,rain
263.69,1014.0,36.0,310.0,4.0,rain
264.86,1022.0,60.0,254.0,1.0,rain
267.65,1021.0,52.0,291.0,1.0,rain
268.0,1013.0,38.0,270.0,4.0,rain
268.76,1012.0,38.0,260.0,2.0,rain
268.95,1012.0,38.0,210.0,4.0,rain
268.83,1012.0,42.0,210.0,5.0,rain
268.4,1012.0,68.0,150.0,1.0,rain
273.78,1004.0,60.0,200.0,4.0,rain
275.79,1005.0,60.0,230.0,4.0,rain
277.41,1005.0,69.0,240.0,4.0,rain
279.26,1006.0,56.0,260.0,6.0,rain
278.75,1006.0,48.0,310.0,11.0,rain
275.84,1009.0,44.0,300.0,8.0,rain
273.36,1011.0,43.0,310.0,11.0,rain
261.7,1023.0,78.0,340.0,5.0,rain
266.31,1033.0,37.0,210.0,2.0,rain
268.24,1033.0,32.0,180.0,1.0,rain
269.12,1032.0,35.0,150.0,1.0,rain
270.11,1030.0,30.0,0.0,0.0,rain
270.66,1029.0,32.0,190.0,2.0,rain
271.18,1027.0,30.0,170.0,2.0,rain
270.01,1026.0,44.0,253.0,0.0,rain
273.55,1021.0,54.0,241.0,0.0,rain
275.96,1020.0,47.0,231.0,0.0,rain
277.69,1020.0,47.0,231.0,0.0,rain
278.64,1019.0,38.0,350.0,2.0,rain
279.03,1019.0,35.0,28.0,1.0,rain
278.79,1020.0,39.0,0.0,0.0,rain
277.74,1020.0,36.0,0.0,0.0,rain
279.42,1026.0,55.0,42.0,0.0,rain
280.52,1023.0,37.0,189.0,1.0,rain
281.06,1023.0,37.0,0.0,0.0,rain
281.61,1022.0,36.0,99.0,0.0,rain
281.81,1020.0,45.0,179.0,1.0,rain
281.23,1021.0,42.0,184.0,1.0,rain
277.41,1019.0,75.0,20.0,4.0,rain
276.42,1020.0,86.0,30.0,2.0,rain
273.28,1018.0,86.0,10.0,6.0,rain
273.44,1019.0,86.0,10.0,6.0,rain
273.45,1020.0,86.0,360.0,6.0,rain
273.46,1021.0,80.0,360.0,6.0,rain
273.3,1022.0,80.0,360.0,5.0,rain
273.1,1023.0,80.0,350.0,5.0,rain
273.01,1024.0,80.0,10.0,3.0,rain
272.84,1025.0,80.0,360.0,3.0,rain
272.66,1025.0,74.0,10.0,3.0,rain
272.16,1026.0,74.0,350.0,3.0,rain
270.25,1027.0,68.0,350.0,3.0,rain
266.8,1032.0,68.0,350.0,2.0,rain
271.76,1031.0,63.0,80.0,2.0,rain
273.46,1029.0,59.0,100.0,2.0,rain
272.22,1021.0,92.0,40.0,6.0,rain
273.09,1015.0,80.0,50.0,7.0,rain
274.35,1006.0,80.0,250.0,3.0,rain
274.22,1008.0,80.0,250.0,4.0,rain
274.73,1011.0,80.0,260.0,3.0,rain
274.98,1012.0,74.0,290.0,5.0,rain
274.68,1014.0,69.0,300.0,8.0,rain
273.91,1015.0,55.0,300.0,8.0,rain
271.38,1018.0,63.0,330.0,9.0,rain
269.31,1027.0,49.0,340.0,5.0,rain
269.9,1027.0,53.0,350.0,4.0,rain
270.87,1026.0,50.0,330.0,4.0,rain
271.41,1026.0,50.0,300.0,1.0,rain
271.77,1025.0,46.0,340.0,1.0,rain
271.64,1026.0,46.0,330.0,3.0,rain
271.16,1026.0,46.0,300.0,3.0,rain
271.38,1028.0,58.0,210.0,1.0,rain
273.3,1027.0,43.0,260.0,5.0,rain
273.73,1026.0,40.0,270.0,3.0,rain
274.08,1025.0,40.0,250.0,6.0,rain
274.02,1025.0,37.0,290.0,4.0,rain
273.62,1025.0,40.0,310.0,3.0,rain
272.73,1026.0,47.0,280.0,4.0,rain
271.71,1026.0,58.0,280.0,3.0,rain
270.99,1027.0,58.0,280.0,2.0,rain
270.48,1027.0,33.0,0.0,0.0,rain
270.73,1026.0,33.0,0.0,0.0,rain
270.71,1026.0,53.0,0.0,0.0,rain
270.2,1024.0,68.0,190.0,1.0,rain
270.72,1021.0,46.0,140.0,1.0,rain
271.31,1020.0,46.0,0.0,0.0,rain
271.63,1018.0,46.0,0.0,0.0,rain
268.25,1024.0,49.0,320.0,6.0,rain
269.23,1024.0,49.0,320.0,6.0,rain
270.08,1023.0,45.0,330.0,7.0,rain
